ANALYST,TICKER,COUNT_RECOM_x,COUNT_RECOM_y
ADKINS/NARRA,DRG,1,0
ADKINS/NARRA,FTI1,1,2
ADKINS/NARRA,GSJK,0,1
ADKINS/NARRA,HAL,0,6
ADKINS/NARRA,HCLP,0,7
ADKINS/NARRA,NOI,1,7
ADKINS/NARRA,NP,1,4
ADKINS/NARRA,OIS,0,5
ADKINS/NARRA,PDCC,1,0
ADKINS/NARRA,PTEN,0,5
ADKINS/NARRA,SESI,0,5
ADKINS/NARRA,SLB,1,2
ADKINS/NARRA,TG02,0,1
ADKINS/NARRA,TTRA,0,2
ADKINS/NARRA,UCLP,0,3
ADKINS/ROLLYS,AEL,6,0
ADKINS/ROLLYS,BRCN,2,0
ADKINS/ROLLYS,BSA,8,0
ADKINS/ROLLYS,CASU,1,0
ADKINS/ROLLYS,CDIS,6,0
ADKINS/ROLLYS,CPSU,4,0
ADKINS/ROLLYS,DVR,5,0
ADKINS/ROLLYS,GLBL,4,0
ADKINS/ROLLYS,GSJK,4,0
ADKINS/ROLLYS,HCLP,1,0
ADKINS/ROLLYS,NOI,1,0
ADKINS/ROLLYS,NP,6,0
ADKINS/ROLLYS,OIS,1,0
ADKINS/ROLLYS,PDCC,5,0
ADKINS/ROLLYS,PTEN,8,0
ADKINS/ROLLYS,SESI,3,0
ADKINS/ROLLYS,TTRA,6,0
ADKINS/ROLLYS,UDE,4,0
ADKINS/ROLLYS,YNK,4,0
ADKINS/ROLLYSON,AEL,0,33
ADKINS/ROLLYSON,BHI1,0,1
ADKINS/ROLLYSON,BSA,0,10
ADKINS/ROLLYSON,CASU,0,11
ADKINS/ROLLYSON,CDIS,0,36
ADKINS/ROLLYSON,CPSU,0,9
ADKINS/ROLLYSON,CRON,0,4
ADKINS/ROLLYSON,DVR,0,11
ADKINS/ROLLYSON,DWSN,0,4
ADKINS/ROLLYSON,FTI1,0,3
ADKINS/ROLLYSON,GLBL,0,7
ADKINS/ROLLYSON,GSJK,0,7
ADKINS/ROLLYSON,HAL,0,1
ADKINS/ROLLYSON,HCLP,0,12
ADKINS/ROLLYSON,NOI,0,6
ADKINS/ROLLYSON,NP,0,14
ADKINS/ROLLYSON,OIS,0,4
ADKINS/ROLLYSON,ORIG,0,1
ADKINS/ROLLYSON,PACD,0,1
ADKINS/ROLLYSON,PDCC,0,5
ADKINS/ROLLYSON,PTEN,0,18
ADKINS/ROLLYSON,RDC,0,1
ADKINS/ROLLYSON,SESI,0,38
ADKINS/ROLLYSON,SLB,0,1
ADKINS/ROLLYSON,TTRA,0,17
ADKINS/ROLLYSON,UCLP,0,10
ADKINS/ROLLYSON,UDE,0,13
ADKINS/ROLLYSON,YNK,0,3
ADLER M,00C5,2,3
ADLER M,00V5,1,2
ADLER M,CCS1,0,5
ADLER M,CNS,7,16
ADLER M,DLTR,9,19
ADLER M,DOLR,4,16
ADLER M,FDO,10,21
ADLER M,FRED,0,1
ADLER M,FWIN,2,5
ADLER M,GAP,0,1
ADLER M,GN1C,0,8
ADLER M,HFLC,0,6
ADLER M,KR,3,19
ADLER M,LDG,1,2
ADLER M,MES,5,25
ADLER M,NBTY,1,4
ADLER M,NDN,2,7
ADLER M,PFGC,0,1
ADLER M,RAD,1,2
ADLER M,SBHI,5,9
ADLER M,SPFM,1,5
ADLER M,SVU,4,20
ADLER M,SWY,6,16
ADLER M,SYY,3,17
ADLER M,UNF2,3,19
ADLER M,VTSP,5,14
ADLER M,WAG,11,19
ADLER M,WFMI,4,25
ADLER M,WINV,0,8
ADLER M,WMT,1,7
ADLER M,WTWI,3,8
ADLINGTON D,ALC,2,8
ADLINGTON D,SNN,3,0
ADORISIO O,MPCS,1,8
ADORNATO P,003E,4,5
ADORNATO P,00EB,3,9
ADORNATO P,ADC,2,9
ADORNATO P,AMRT,6,13
ADORNATO P,CDR,6,11
ADORNATO P,CED2,5,13
ADORNATO P,DCT,3,16
ADORNATO P,DRE,5,17
ADORNATO P,EGP,1,20
ADORNATO P,EPR,3,14
ADORNATO P,EQY,4,13
ADORNATO P,EXRN,5,25
ADORNATO P,FCE,5,8
ADORNATO P,FPOT,10,16
ADORNATO P,FR,5,19
ADORNATO P,GNP,4,9
ADORNATO P,HRE,2,6
ADORNATO P,IRCP,2,13
ADORNATO P,KRG,4,16
ADORNATO P,LRY,5,25
ADORNATO P,MACC,4,11
ADORNATO P,MHCC,1,22
ADORNATO P,MIR,0,2
ADORNATO P,MO1L,6,12
ADORNATO P,MTT,3,20
ADORNATO P,NAQ,6,15
ADORNATO P,PDMM,5,9
ADORNATO P,SEQ,7,20
ADORNATO P,SPPG,5,5
ADORNATO P,SSSI,5,23
ADORNATO P,SUI,14,24
ADORNATO P,WSRZ,6,12
ADORNATO P,YSI,4,21
ADUKIA M,INFY,1,3
ADUKIA M,MMYT,4,31
ADUKIA M,WIT1,1,4
ADURNO M,AHLD,0,1
ADURNO M,CRRFY,0,2
ADURNO M,ESLO,1,3
ADURNO M,TS,1,14
ADVOCAAT KRAF,NNA,1,0
ADVOCAAT KRAFT/HAA,NNA,0,2
AELST M,THIT,4,0
AFTAHI D,000R,3,17
AFTAHI D,00QG,5,53
AFTAHI D,00RL,2,18
AFTAHI D,00RZ,3,35
AFTAHI D,01LL,3,28
AFTAHI D,01Z7,1,8
AFTAHI D,02W6,1,11
AFTAHI D,03SL,4,10
AFTAHI D,042U,1,9
AFTAHI D,04JB,1,2
AFTAHI D,04L2,1,0
AFTAHI D,AAPL,0,2
AFTAHI D,ANGI,7,18
AFTAHI D,APNB,1,10
AFTAHI D,APNI,2,21
AFTAHI D,ASPU,1,12
AFTAHI D,BQ,1,1
AFTAHI D,CGI,1,5
AFTAHI D,COTV,2,3
AFTAHI D,CSTR,13,31
AFTAHI D,CURI,1,9
AFTAHI D,DGIT,3,15
AFTAHI D,DIVX,1,2
AFTAHI D,DMDA,1,3
AFTAHI D,ETSY,8,33
AFTAHI D,FLST,1,2
AFTAHI D,FMCN,1,2
AFTAHI D,FTHM,1,16
AFTAHI D,FUBO,2,17
AFTAHI D,GAIA,1,12
AFTAHI D,GLUU,9,51
AFTAHI D,GRPN,2,7
AFTAHI D,GRUB,4,12
AFTAHI D,HSWI,1,18
AFTAHI D,IMAX,1,7
AFTAHI D,ITHX,1,4
AFTAHI D,IZEA,1,4
AFTAHI D,KNOT,2,12
AFTAHI D,LPTV,1,5
AFTAHI D,MITK,2,17
AFTAHI D,MNDL,1,34
AFTAHI D,MOKO,1,1
AFTAHI D,MRCX,3,24
AFTAHI D,NFLX,2,16
AFTAHI D,PASA,3,27
AFTAHI D,PSQH,1,0
AFTAHI D,QH,1,0
AFTAHI D,RBZ,0,1
AFTAHI D,REAX,1,10
AFTAHI D,RMBL,1,6
AFTAHI D,RNIN,2,4
AFTAHI D,RNWK,0,1
AFTAHI D,ROXI,1,1
AFTAHI D,SCRI,1,2
AFTAHI D,SFNM,2,8
AFTAHI D,SMTP,2,8
AFTAHI D,STMP,3,22
AFTAHI D,SZMK,2,9
AFTAHI D,TMIM,1,3
AFTAHI D,VRLT,2,8
AFTAHI D,YELP,8,31
AFTAHI/HUANG,AKAM,0,2
AFZAAL R,02AM,1,4
AFZAAL R,ENXT,3,3
AFZAAL R,HYG1,2,3
AFZAAL R,JE,9,0
AFZAL T,00Q7,2,2
AFZAL T,027T,1,1
AFZAL T,ACMG,4,17
AFZAL T,BKR,2,12
AFZAL T,BSIM,3,24
AFZAL T,BWCN,4,13
AFZAL T,CBI1,1,0
AFZAL T,DYCO,4,6
AFZAL T,ENGG,1,0
AFZAL T,ESG,1,0
AFZAL T,FIX,4,3
AFZAL T,FLR1,3,27
AFZAL T,FWC,1,0
AFZAL T,HITN,4,8
AFZAL T,JEC,2,30
AFZAL T,JWAT,5,6
AFZAL T,KAB,1,0
AFZAL T,KBR,2,20
AFZAL T,MDR,6,16
AFZAL T,MG,2,3
AFZAL T,MTR1,6,18
AFZAL T,MYRR,5,6
AFZAL T,NVNW,2,2
AFZAL T,PCR,3,3
AFZAL T,PEC,1,0
AFZAL T,PWR1,3,34
AFZAL T,RPSD,4,20
AFZAL T,STCT,6,11
AFZAL T,SXCI,3,0
AFZAL T,TECP,2,12
AFZAL T,TMI,8,14
AFZAL T,URS,2,5
AFZAL T,WAT1,4,9
AFZAL T,WBG,4,2
AFZAL/TUCKER,KBR,1,2
AGANGA L,04TS,1,1
AGANGA L,LAC,3,6
AGANGA L,MXVD,1,0
AGARWAL A,003H,1,1
AGARWAL A,0051,1,2
AGARWAL A,00YT,1,3
AGARWAL A,023A,2,4
AGARWAL A,031P,2,3
AGARWAL A,ACAD,2,4
AGARWAL A,ACNT,2,4
AGARWAL A,ADBE,1,4
AGARWAL A,ANSS,2,1
AGARWAL A,ATRO,2,1
AGARWAL A,AZPN,2,2
AGARWAL A,CRMN,2,4
AGARWAL A,CSC,3,4
AGARWAL A,CTSH,4,2
AGARWAL A,DDOG,1,2
AGARWAL A,DOX,1,1
AGARWAL A,FCX,1,17
AGARWAL A,GOOG,1,2
AGARWAL A,HDB,6,14
AGARWAL A,HEI,1,1
AGARWAL A,HPEWI,2,2
AGARWAL A,HRS,1,1
AGARWAL A,HUBS,0,1
AGARWAL A,HXL,1,2
AGARWAL A,IBM,3,3
AGARWAL A,IBN,2,11
AGARWAL A,INFY,0,24
AGARWAL A,INTU,1,1
AGARWAL A,JUMP,3,3
AGARWAL A,MSFT,1,4
AGARWAL A,NOWZ,1,4
AGARWAL A,OKTA,1,2
AGARWAL A,ORCL,2,4
AGARWAL A,PCU,2,6
AGARWAL A,RNGN,1,2
AGARWAL A,SAPH,3,0
AGARWAL A,SBGL,2,15
AGARWAL A,SNPS,1,4
AGARWAL A,SSCN,1,2
AGARWAL A,TKE,1,0
AGARWAL A,TLND,1,1
AGARWAL A,TXT,1,2
AGARWAL A,UTX,2,2
AGARWAL A,VAAL,0,17
AGARWAL A,WDAY,1,2
AGARWAL A,WIT1,3,22
AGARWAL H,03RM,2,0
AGARWAL H,ALV,0,4
AGARWAL M,NOI,1,3
AGARWAL M,RIG,1,3
AGARWAL P,AHA,1,1
AGARWAL P,AOVG,1,1
AGARWAL P,QCOM,1,2
AGARWAL P,RFMD,1,1
AGARWAL P,TQNT,1,1
AGARWAL R,035P,1,1
AGARWAL R,AINV,1,1
AGARWAL R,ARCP,1,2
AGARWAL R,FSSC,2,3
AGARWAL R,GBE,1,0
AGARWAL R,HRZT,1,3
AGARWAL R,HTGC,1,2
AGARWAL R,KCAP,1,1
AGARWAL R,LFL,0,1
AGARWAL R,PSEC,2,3
AGARWAL R,TICC,1,1
AGARWAL V,INFY,1,7
AGARWALA N,02S5,1,0
AGARWALA N,03YN,2,9
AGARWALA N,048S,1,0
AGARWALA N,BCH,6,15
AGARWALA N,DLO,3,8
AGARWALA N,MELL,0,5
AGARWALA N,PAGS,5,0
AGARWALA N,SAN,6,14
AGARWALA N,STNE,4,0
AGES J,037M,1,5
AGES J,037R,0,1
AGES J,037S,1,4
AGES J,03ED,1,5
AGES J,04MY,1,3
AGES J,APPF,1,1
AGES J,EXPI,1,7
AGES J,HASI,0,1
AGES J,MTTR,1,2
AGES J,OPAD,1,3
AGES J,RDFN,1,8
AGES J,RLGY,2,7
AGES J,RMAX,1,7
AGES J,TSIA,1,3
AGES J,ZIL,1,7
AGGARWAL A,SFUU,0,4
AGGARWAL A,TARO,2,11
AGGARWAL S,AMZN,6,13
AGGARWAL S,CNWK,1,0
AGGARWAL S,DRIV,7,14
AGGARWAL S,EBY1,6,14
AGGARWAL S,EXPE,3,7
AGGARWAL S,GOOG,6,18
AGGARWAL S,GSPT,3,14
AGGARWAL S,ILIF,6,6
AGGARWAL S,LIMS,2,2
AGGARWAL S,MMYT,1,3
AGGARWAL S,MSFT,2,13
AGGARWAL S,NFLX,1,2
AGGARWAL S,OMTR,3,4
AGGARWAL S,PCLN,3,11
AGGARWAL S,SCOR,4,12
AGGARWAL S,TTGT,7,7
AGGARWAL S,VCLK,7,13
AGGARWAL S,YHOO,7,14
AGGARWAL Y,CTSH,9,23
AGGARWAL Y,CTXS,0,1
AGGARWAL Y,INFY,2,5
AGGARWAL Y,TTML,2,10
AGGARWAL Y,WIT1,3,6
AGHA A,AEP,6,91
AGHA A,AESC,5,32
AGHA A,AESE,0,0
AGHA A,AYP,1,1
AGHA A,AZP,6,199
AGHA A,BGE,2,0
AGHA A,CALP,4,82
AGHA A,CAMY,0,1
AGHA A,CMS,7,171
AGHA A,DUK,4,228
AGHA A,HOU,12,85
AGHA A,KAN,1,21
AGHA A,KLT,5,95
AGHA A,NGL,4,49
AGHA A,NRGE,2,50
AGHA A,NSP,4,165
AGHA A,NVP,1,5
AGHA A,PE,6,110
AGHA A,PNM,6,142
AGHA A,POM,5,21
AGHA A,PPL,1,15
AGHA A,PRGO,0,1
AGHA A,RRI1,3,13
AGHA A,SCE,6,96
AGHA A,SO,4,200
AGHA A,SOE,1,0
AGHA A,TE,5,39
AGHA A,TLN,4,9
AGHA A,UEP,1,26
AGHA A,VSTE,2,23
AGHA A,WPS,4,73
AGHAZARIAN L,SXCI,1,0
AGHAZARIAN L,UFS,2,16
AGNESE J,AGRE,1,2
AGNESE J,CASY,1,1
AGNESE J,CNS,2,5
AGNESE J,CSTZ,1,2
AGNESE J,DLTR,2,2
AGNESE J,DOLR,3,5
AGNESE J,FD,2,4
AGNESE J,FDO,1,3
AGNESE J,FWIN,2,3
AGNESE J,HAS,2,2
AGNESE J,KR,3,2
AGNESE J,MAT,2,4
AGNESE J,MES,3,6
AGNESE J,NOBE,3,3
AGNESE J,PSRN,3,4
AGNESE J,RAD,4,5
AGNESE J,RINN,2,3
AGNESE J,SPFM,2,2
AGNESE J,SVU,3,3
AGNESE J,SWY,2,2
AGNESE J,SYY,3,3
AGNESE J,TFM,1,2
AGNESE J,WAG,2,3
AGNESE J,WFMI,2,3
AGNESE J,WPPG,2,2
AGNEW C,CHH2,7,13
AGNEW C,CUCD,1,24
AGNEW C,CZZ,2,3
AGNEW C,DRII,2,3
AGNEW C,DTG,2,17
AGNEW C,EFM,1,4
AGNEW C,ESAI,3,11
AGNEW C,FTIC,0,5
AGNEW C,GTLS,0,5
AGNEW C,HGV,1,2
AGNEW C,HLTT,4,13
AGNEW C,HONI,1,8
AGNEW C,HOT,4,19
AGNEW C,HTZW,5,31
AGNEW C,HYAT,6,18
AGNEW C,IHGW,3,12
AGNEW C,IILG,2,4
AGNEW C,JARS,1,8
AGNEW C,KBAL,0,5
AGNEW C,KNLL,2,8
AGNEW C,MHGC,5,12
AGNEW C,MHS,6,22
AGNEW C,MLHR,0,5
AGNEW C,MRWC,3,23
AGNEW C,MTN2,3,20
AGNEW C,MYCC,2,9
AGNEW C,OEH,4,15
AGNEW C,OLOG,1,5
AGNEW C,SCS,0,7
AGNEW C,SSWN,2,4
AGNEW C,WYNW,1,22
AGNEW C,ZIP,2,5
AGOSTINO N,036Y,1,0
AGOSTINO N,DSG1,5,15
AGOSTINO N,NVTL,3,9
AGOSTINO N,QLIK,0,1
AGOSTINO N,RIM,0,9
AGOSTINO N,SW1,0,7
AGRAWAL A,CETV,0,1
AGRAWAL A,COGI,0,2
AGRAWAL A,DNY,0,3
AGRAWAL A,VPRT,0,1
AGRAWAL P,00O8,1,2
AGRAWAL P,02B7,1,5
AGRAWAL P,02E2,1,5
AGRAWAL P,02QT,0,2
AGRAWAL P,0496,1,4
AGRAWAL P,AKRO,1,2
AGRAWAL P,ALDX,0,3
AGRAWAL P,ARNA,1,4
AGRAWAL P,ARQT,1,4
AGRAWAL P,ARWR,0,2
AGRAWAL P,CBAY,1,2
AGRAWAL P,DICE,2,6
AGRAWAL P,ESYW,1,3
AGRAWAL P,FMTX,1,3
AGRAWAL P,KZR,1,2
AGRAWAL P,LABP,2,1
AGRAWAL P,MHTT,1,6
AGRAWAL P,NEXI,1,1
AGRAWAL P,PHAT,1,5
AGRAWAL P,RXHN,1,2
AGRAWAL P,SPPI,0,2
AGRAWAL S,BOW,1,0
AGRAWAL S,KONG,1,2
AGRAWAL S,SPP1,1,0
AGRAWAL V,CMT,1,1
AGRAWAL V,ESNT,1,1
AGRAWAL V,GPMT,0,2
AGRAWAL V,HCMU,1,1
AGRAWAL V,JASO,1,0
AGRAWAL V,LDK,1,1
AGRAWAL V,MFA,0,2
AGRAWAL V,MSN,2,1
AGRAWAL V,MTG1,1,1
AGRAWAL V,NLY,0,1
AGRAWAL V,PENY,2,3
AGRAWAL V,PMT,3,2
AGRAWAL V,RWTI,1,3
AGRAWAL V,SBYY,1,0
AGRAWAL V,STWD,0,1
AGRAWAL V,SWAY,2,1
AGRAWAL V,TWO,0,1
AGRAWAL V,WDWD,0,1
AGUIAR M,ARA1,5,17
AGUIAR M,CSNM,17,0
AGUIAR M,CVRD,12,63
AGUIAR M,CVRO,14,65
AGUIAR M,GERD,13,7
AGUIAR M,PCU,3,20
AGUIAR M,TXR,19,50
AGUIAR M,VCEP,17,20
AGULAR J,ACLM,2,0
AGULAR J,BHI1,2,0
AGULAR J,BJS,2,0
AGULAR J,BLK,2,0
AGULAR J,BRCN,3,0
AGULAR J,CDIS,4,0
AGULAR J,CPSU,4,0
AGULAR J,CRON,1,0
AGULAR J,DEPE,1,0
AGULAR J,DO,1,0
AGULAR J,DRL,1,0
AGULAR J,DVR,1,0
AGULAR J,ENGY,1,0
AGULAR J,GIFI,1,0
AGULAR J,GLBL,1,0
AGULAR J,HAL,2,0
AGULAR J,HANO,1,0
AGULAR J,IPOP,2,0
AGULAR J,NDCO,1,0
AGULAR J,NOI,1,0
AGULAR J,NTG1,2,0
AGULAR J,OCER,1,0
AGULAR J,PDCC,2,0
AGULAR J,PKD,3,0
AGULAR J,PRDE,1,0
AGULAR J,PTEN,3,0
AGULAR J,RDC,2,0
AGULAR J,RIG,1,0
AGULAR J,SESI,2,0
AGULAR J,SII,1,0
AGULAR J,SLB,3,0
AGULAR J,SWSI,3,0
AGULAR J,TEO2,2,0
AGULAR J,VTGU,1,0
AGYUZ M,DCPA,1,1
AHLERSMEYER J,001K,2,11
AHLERSMEYER J,0098,1,10
AHLERSMEYER J,00QV,2,11
AHLERSMEYER J,013E,3,9
AHLERSMEYER J,AMWD,2,7
AHLERSMEYER J,AWI,2,7
AHLERSMEYER J,AZEK,2,7
AHLERSMEYER J,BECN,1,11
AHLERSMEYER J,BLDR,1,11
AHLERSMEYER J,CNM,1,9
AHLERSMEYER J,DRHI,1,5
AHLERSMEYER J,FBHS,2,10
AHLERSMEYER J,ISY,1,4
AHLERSMEYER J,JELD,1,8
AHLERSMEYER J,KBH,2,5
AHLERSMEYER J,LEN,1,5
AHLERSMEYER J,MAS,3,10
AHLERSMEYER J,MASW,2,8
AHLERSMEYER J,MOHK,2,10
AHLERSMEYER J,MTH,1,6
AHLERSMEYER J,MWAI,1,5
AHLERSMEYER J,OCF,2,10
AHLERSMEYER J,PGTI,2,10
AHLERSMEYER J,PHM,1,5
AHLERSMEYER J,POOL,3,9
AHLERSMEYER J,RYN,2,5
AHLERSMEYER J,TMHC,2,2
AHLERSMEYER J,TOLL,1,3
AHLERSMEYER J,TRPT,1,3
AHLERSMEYER J,TWP1,1,9
AHLERSMEYER J,WATT,2,9
AHLERSMEYER J,WSO1,2,10
AHLUWALIA A,NCSM,0,2
AHMAD A,AAPL,2,9
AHMAD A,CSCO,2,9
AHMAD A,JNPR,4,9
AHMAD A,MMIW,1,3
AHMAD A,MOT,6,10
AHMAD A,PAMP,1,2
AHMAD A,QCOM,4,9
AHMAD A,RIM,2,11
AHMAD F,00C6,1,7
AHMAD F,AMAT,0,18
AHMAD F,BRK2,1,12
AHMAD F,ECAD,1,5
AHMAD F,KLAC,1,13
AHMAD F,LRCX,0,16
AHMAD F,MENT,2,2
AHMAD F,RMBS,1,1
AHMAD F,RUDO,3,9
AHMAD F,SNPS,1,6
AHMAD F,TER,1,12
AHMAD H,EVOR,2,3
AHMAD T,000Y,7,41
AHMAD T,003A,3,10
AHMAD T,003G,2,5
AHMAD T,008A,3,43
AHMAD T,00I9,6,5
AHMAD T,01EC,1,0
AHMAD T,01LR,4,17
AHMAD T,01W3,2,24
AHMAD T,01XB,0,2
AHMAD T,01ZN,3,4
AHMAD T,02IT,4,9
AHMAD T,02LX,5,14
AHMAD T,02WY,4,19
AHMAD T,033M,2,4
AHMAD T,034E,2,4
AHMAD T,03FO,1,3
AHMAD T,03KS,3,5
AHMAD T,03TL,1,4
AHMAD T,ACDI,7,39
AHMAD T,ACHL,2,6
AHMAD T,AEGR,2,4
AHMAD T,AKUS,2,4
AHMAD T,ALEC,2,4
AHMAD T,ALNY,2,38
AHMAD T,AMAM,2,4
AHMAD T,ANNX,3,12
AHMAD T,APOS,2,16
AHMAD T,ARVN,1,11
AHMAD T,AVII,2,32
AHMAD T,AVXS,3,8
AHMAD T,BCRX,8,29
AHMAD T,BNTX,8,0
AHMAD T,CLVS,9,25
AHMAD T,CORH,0,11
AHMAD T,DBVTF,3,1
AHMAD T,DYAX,2,6
AHMAD T,ETNB,4,4
AHMAD T,FATE,2,8
AHMAD T,FDMT,3,12
AHMAD T,FOLD,3,28
AHMAD T,GRTX,6,7
AHMAD T,GWPH,5,27
AHMAD T,IMMU,2,9
AHMAD T,INZY,2,11
AHMAD T,IPI,3,22
AHMAD T,KALA,5,18
AHMAD T,LDAK,1,1
AHMAD T,MCRB,4,7
AHMAD T,MDCN,1,19
AHMAD T,MRUS,1,3
AHMAD T,MYOK,3,6
AHMAD T,NBIX,2,40
AHMAD T,NPSP,1,4
AHMAD T,OCUL,1,1
AHMAD T,OR0O,1,3
AHMAD T,PCRX,3,15
AHMAD T,PEPG,1,3
AHMAD T,PHVS,2,0
AHMAD T,PRAX,2,6
AHMAD T,PRLD,6,9
AHMAD T,PRNB,3,6
AHMAD T,PRTA,5,25
AHMAD T,PRVL,1,4
AHMAD T,PTCT,7,58
AHMAD T,RMTI,3,4
AHMAD T,RYTM,7,32
AHMAD T,SGEN,4,24
AHMAD T,SPRO,1,1
AHMAD T,SQZ,3,7
AHMAD T,SRZN,3,4
AHMAD T,TBPH,2,19
AHMAD T,THRI,1,6
AHMAD T,TPHI,2,4
AHMAD T,TSRO,3,17
AHMAD T,ZGNX,3,13
AHMAD T,ZONA,2,2
AHMED H,00Q6,1,11
AHMED H,03DE,1,3
AHMED H,ACI,1,4
AHMED H,APD,5,13
AHMED H,CEPU,8,32
AHMED H,CNX,0,5
AHMED H,DD,4,9
AHMED H,DOW,5,16
AHMED H,DOWWI,3,20
AHMED H,DWDP,1,2
AHMED H,FLR,1,6
AHMED H,GGLF,1,7
AHMED H,HUCR,3,31
AHMED H,LALL,4,27
AHMED H,NCX1,1,5
AHMED H,OCIP,2,4
AHMED H,OIL1,4,23
AHMED H,OLN,1,14
AHMED H,PEAB,0,5
AHMED H,PX1,6,9
AHMED H,TRX,1,23
AHMED H,TSE,3,22
AHMED H,VNTR,1,13
AHMED H,WLKC,3,41
AHMED S,FRX,0,2
AHMED S,TEVI,3,6
AHO P,YITY,4,0
AHUJA V,01UC,1,30
AHUJA V,GRAB,1,1
AHUJA V,TDCX,1,0
AHWOI A,CUCD,1,28
AHWOI A,FUN,2,15
AHWOI A,HTZW,4,21
AHWOI A,MTN2,3,11
AHWOI A,SEAS,3,9
AHWOI A,SIIX,2,13
AHWOI A,SNON,4,15
AI B,008I,2,1
AI B,ARNA,1,4
AI B,CLVS,3,4
AI B,CTIC,5,5
AI B,DCTU,1,0
AI B,ESPT,1,2
AI B,ORET,2,5
AI B,PCYC,3,4
AI B,QURE,1,0
AI B,VVUS,2,6
AI H,CISS,1,4
AI H,HSFT,1,4
AI H,LFT,1,1
AI H,VITS,2,4
AI X,03JW,1,0
AI X,JD,1,0
AIKEN J,BMO2,7,0
AIKEN J,BNS2,8,0
AIKEN J,CM2,3,1
AIKEN J,RY2,3,0
AIKEN J,TD2,3,0
AILANI D,027T,0,1
AILANI D,ADM,0,3
AILANI D,ARRY,1,2
AILANI D,BLD1,0,3
AILANI D,CLNE,1,3
AILANI D,DAR,1,8
AILANI D,ENPH,1,2
AILANI D,ERC1,0,1
AILANI D,FSLR,1,2
AILANI D,GEVO,1,4
AILANI D,MPCW,2,9
AILANI D,PLUG,1,4
AILANI D,RUN,1,1
AILANI D,SPWR,1,3
AITKEN G,AEGN,1,0
AITKEN G,INLG,2,0
AITKENHEAD J,NURT,0,3
AIYAR H,SPNC,0,1
AJA I,AVX1,1,3
AJA I,HTCH,1,4
AJA I,KMET,1,7
AJA I,LFUS,2,5
AJA I,VSH,2,9
AJMERA S,003H,0,1
AJMERA S,0051,0,1
AJMERA S,02B6,0,1
AJMERA S,02OI,0,2
AJMERA S,031P,0,1
AJMERA S,0329,0,2
AJMERA S,AAPL,0,3
AJMERA S,ACAD,0,1
AJMERA S,ACNT,3,3
AJMERA S,ADBE,1,1
AJMERA S,AET,1,1
AJMERA S,AMZN,2,3
AJMERA S,ANSS,0,1
AJMERA S,AOVG,1,1
AJMERA S,AT1,1,3
AJMERA S,BABA,1,0
AJMERA S,BIDU,1,0
AJMERA S,CCS1,0,1
AJMERA S,CDW,0,2
AJMERA S,CELG,1,1
AJMERA S,CPB,1,0
AJMERA S,CRMN,2,2
AJMERA S,CTSH,1,1
AJMERA S,CW,1,1
AJMERA S,DCO,2,2
AJMERA S,DDOG,2,2
AJMERA S,DMG,1,1
AJMERA S,DOX,0,1
AJMERA S,FBK,1,3
AJMERA S,FFIV,1,2
AJMERA S,FICI,0,1
AJMERA S,GE,1,1
AJMERA S,GIL1,1,1
AJMERA S,GOOG,1,2
AJMERA S,GOOG/1,1,1
AJMERA S,HIIW,1,1
AJMERA S,HPEWI,1,0
AJMERA S,HSY,1,0
AJMERA S,HUBS,1,3
AJMERA S,HWP,2,2
AJMERA S,IBM,0,1
AJMERA S,IDPH,1,1
AJMERA S,INTC,0,2
AJMERA S,INTU,0,1
AJMERA S,JD,1,0
AJMERA S,JNJ,1,2
AJMERA S,JUMP,1,1
AJMERA S,KFT,0,1
AJMERA S,KR,1,2
AJMERA S,MCCR,2,2
AJMERA S,MDT,1,1
AJMERA S,MSFT,1,4
AJMERA S,NOWZ,1,1
AJMERA S,NVTS,0,1
AJMERA S,ORCL,1,1
AJMERA S,OTRK,1,1
AJMERA S,PFE,1,1
AJMERA S,PH,1,1
AJMERA S,PLTR,0,1
AJMERA S,QCOM,2,1
AJMERA S,RHAT,1,1
AJMERA S,SAPH,1,0
AJMERA S,SNPS,1,1
AJMERA S,SPLZ,2,2
AJMERA S,SSCN,1,1
AJMERA S,TDC,2,3
AJMERA S,TER,1,2
AJMERA S,TMO,1,2
AJMERA S,TSLA,2,2
AJMERA S,TYL,1,1
AJMERA S,UNIH,2,3
AJMERA S,URBN,1,1
AJMERA S,VRSN,0,1
AJMERA S,WDAY,1,2
AJZENMAN M,AMWD,2,8
AJZENMAN M,ANSR,2,14
AJZENMAN M,ASTE,2,10
AJZENMAN M,ATAC,1,5
AJZENMAN M,CNS,2,8
AJZENMAN M,CUTR,1,12
AJZENMAN M,DAKT,2,11
AJZENMAN M,EFII,3,12
AJZENMAN M,GCCO,2,15
AJZENMAN M,HHGI,1,5
AJZENMAN M,IDSY,1,11
AJZENMAN M,KPO,2,6
AJZENMAN M,LNDC,2,14
AJZENMAN M,PKE,1,10
AJZENMAN M,PKWY,0,1
AJZENMAN M,PWR1,1,14
AJZENMAN M,ROMC,2,7
AJZENMAN M,STR2,2,5
AJZENMAN M,TAN,2,9
AJZENMAN M,TWP1,5,22
AJZENMAN M,WGO,2,10
AJZENMAN Z,CUTR,0,3
AJZENMAN Z,CYNO,1,5
AJZENMAN Z,ELOS,1,8
AJZENMAN Z,WGO,0,2
